PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,label
-0.5117494634501093,0.3038522014397337,-0.2321863510229819,-0.3128776333759621,0.0987073981551632,0.15201870724942562,0.14986367149302884,-0.1852841771439958,-0.2576055699625612,-0.05156167284608854,0.039145718769539935,-0.3084517057964175,-0.17921287705963937,-0.07956579001353092,0.1539557871635106,0.22232920395236727,-0.009035921443876695,-0.2704488148319298,-0.13803906989736167,-0.07421328723463301,-0.10015568492126097,-0.08200330281347953,-0.14566217596323958,0.1079474402953673,-0.3157634051806324,-0.13002673504778398,-0.09874040380022875,-0.15665908518797114,0.1495306630445402,-0.14083954941802368,-0.016102564638033955,-0.0788175883120527,0.05678058744612812,-0.1163433851050675,-0.10631458002919514,-0.22174556056154598,0.1463922818385399,-0.10519598372574346,-0.0010929434439488556,0.09789219391673276,0.011838479649925758,-0.18746221599762045,-0.1729432484250788,0
-0.052254415926069435,-0.07740685017907215,-0.3155259697459098,0.3857283074025552,-0.35830623269680817,0.2095767603617264,0.015003104490980928,-0.34647716863087313,0.48167016541706403,0.7330788540911721,-0.921666547011189,-0.6910523231700995,0.5012732178081954,0.23854625156083029,-0.1315751576015067,2.153064045721396,-0.3229173163342121,0.0521995023479456,0.44978204666165444,0.42886019726539065,-0.20632381522568383,-2.8072035214679736,-0.8901863209074125,-0.39420092722784056,3.603958254924023,-1.2282252310754362,0.6135889243485119,-1.1349565431393134,0.13784599635338757,1.9694996488996486,0.06053077275104599,-0.03948312355719261,0.22448731671980823,0.16345231387053832,0.07709269489158713,0.19271854939473057,-0.24047485854212622,-0.5244259823835962,0.10806580485650878,0.4686012218583911,-0.01898070560014046,-0.11970074924697957,-0.054280419653210045,1
-0.5436599710170693,0.07240695607396615,-0.4302329998952986,-0.31964366608085604,0.12991389436417206,0.13966441318156203,0.16117411901031933,-0.21522298150415847,-0.19914590359955298,0.005536745096476989,-0.1854206244412419,-0.03513315960431461,-0.2456156217246672,0.12769111959788496,0.09152518459166754,0.3482820130828083,0.15184724431694413,0.07417481762419374,0.023461191373213907,-0.005318700871646872,-0.18682649753665037,-0.2598860763533199,-0.09250475978252319,0.1341203331233252,0.05016130414339673,-0.13516571596942817,0.21561396735917182,-0.03881382939228239,-0.010789398794753588,0.14079807598032182,-0.016506045834871086,-0.09890143399409256,0.09766474755639067,-0.020814759750151738,-0.028453836098926173,0.17335423723116658,0.03859528268770528,-0.014422067969223224,-0.015662804960660418,0.06770771967070163,0.0021948763265958664,-0.030224574364307585,-0.0013095669876580854,1
-0.5209385448288506,0.09294137657849166,-0.2965276150156806,0.06526787189509217,-0.13473632409983205,0.08960054410096474,0.1851223210087345,-0.36957837162486656,0.1942312402710899,0.6140644119293306,0.23150977222023225,0.2409734195923861,-0.4301696349072623,-0.8057634490736517,-0.17467822525458823,-0.7203266804227074,0.10384250432988651,0.4091593514712448,-0.07721839235419631,0.04273933339022331,-0.2660926939806603,0.18045076002548377,0.0804303530923646,0.13490921147467888,0.1098287329871159,-0.16861781830160089,-0.6096668538092606,-0.28382978537225056,-0.08096764844126328,0.44333462152818365,0.15907861722080469,-0.29818492752558196,-0.4085673208215445,0.6691511696430438,-0.30532321367814397,0.39683522979173247,0.01699954841438223,-0.22571527836229757,0.005097549838394779,-0.031594089832489805,-0.14307622415842777,0.02252385918147483,0.036121344755036325,1
0.04817322569568138,0.1464527329580393,-0.33040524456587306,-0.33094171636417735,0.44136515718461095,0.29183233156689625,0.010140707982973623,-0.20884277240094262,-0.10514992549518642,0.09602195471883249,-0.14348476299931037,-0.22738278829163489,-0.18650040533351867,0.10605217366182496,-0.030399155532118475,0.34292838770928075,0.40412434580590234,0.18959316275933885,-0.038295274975776575,-0.12734990451753464,-0.20516022355356814,-0.11262957200842964,0.13298585246265543,-0.002656996284619002,-0.5282888135685838,-0.3643481947066496,-0.21294420076048948,-0.43523235607347804,-0.39399154408806475,-0.30842715038955015,0.5443915590434689,1.1855305545039116,-0.11915475122901575,-0.3044756781986703,-0.2353706412323148,0.1488572940781867,-0.46215301244840584,0.016977510986239206,-0.02786086774639369,0.006710842586892766,0.015928483201738636,-0.031539069094120575,-0.05294933260631647,0
3.586754838691172,2.0852082843383086,-0.5622696098004746,-0.9546671883728897,0.1771808306369269,-3.4131694641975456,0.9004363986288874,0.3875679214915455,-0.9724992937184838,-3.318203897137668,-1.030165679737122,5.012929282051252,8.060263046887798,-1.3340123562310418,2.070852963083372,-0.46195143200266664,0.537861878210682,-1.0748115479330684,-0.7138210813448685,1.5033056190439393,0.9343126686237756,2.2801167753678198,-1.3492627125730061,3.755910566406517,1.0671549205954123,-1.5443056182931483,-0.18655543776146546,-0.6837554675594378,-1.0997530880124071,-0.17838669656661008,-0.09390459131315736,-0.9908284407983056,-0.48921270585273263,-1.3789513213101474,-0.7262436936131874,1.9899962570981626,0.22656238866725506,0.1929241108122822,0.6057560600911098,1.0302399720884847,-2.309186394203381,0.5601343970657728,0.38715556968465265,0
-0.4882933387816596,0.14839998748767974,-0.3968721925606439,-0.25130052987276974,0.26130902813272733,0.0902376626242374,0.15065968141057812,-0.22629653799787514,-0.1389650501162602,0.07754057936036374,-0.13001661613614188,-0.1325213657230349,-0.029827697348964708,-0.0026020492942580064,0.12581174441984658,0.08778653724378432,0.12523345283695098,0.02337193700872097,-0.05810737354901411,-0.08023585675436684,-0.15899203519574603,-0.07814100840380242,0.07971110145417741,0.0021897150471329643,-0.17910891230617984,-0.1183960153820294,0.10321224608155226,-0.09641122006852296,-0.018147369947795932,-0.08412016239061017,-0.22567922106253682,-0.10110195164730289,0.1798785386447596,-0.09354406717002267,-0.05427987186748974,0.010393171679300548,0.01219711514523271,-0.09460922829861414,0.007917913419105476,0.14274878636116092,-0.08479247099564126,0.005976039230743929,0.04393732942604684,1
-0.019600990079877506,0.1985625648362269,0.3348465939404129,-0.08022266122056726,-0.19869498421031023,0.12899940692930628,-0.0011136307474209621,-0.057051435471425126,0.09751627028137516,-0.049810695189605764,-0.018759794885558137,-0.01713280658773153,-0.030166551265628463,-0.11104046221264878,-0.15701741917852333,0.10370601791260552,0.32641291221875524,0.01099601937892462,-0.08244647665387954,-0.03255916061561075,-0.055631471247149324,-0.03768348534337235,0.1793972430818406,-0.1098996087028572,-0.26839777195558295,-0.10502567264136191,0.060491551456141344,-0.05196603896096392,-0.14083561829366376,-0.28034676307266354,-0.02650072205882673,-0.18566701505392535,0.32176285287132017,-0.19113147105942319,-0.2030060984335217,0.03249596661854536,0.7798553230053963,-0.02952870434016645,-0.09503028585538197,0.03651359253325388,0.005388978501504927,0.1274059646397553,0.11910103394845281,0
-0.48874993221640256,0.14855871304314341,-0.39775719138481436,-0.2529788440692226,0.26225110103070426,0.08349418532951444,0.14379630415295544,-0.2225684274841725,-0.13673245165375097,0.07731371980517407,-0.1285422269016148,-0.13247875852246369,-0.030821068277420982,-0.0017531207307273247,0.12563337317884318,0.08834592797028698,0.1242156191972656,0.023360714168648072,-0.0588975545962371,-0.07968018998783259,-0.15897622898257668,-0.07683261482884704,0.08091805172832435,0.0009932801740104033,-0.17790397680404926,-0.11853928890383125,0.10277463092538366,-0.0966631673207349,-0.018036900942860028,-0.08413545437948014,-0.22567229866024688,-0.10102569969546919,0.1798981663225059,-0.09308579718577187,-0.054195224040601744,0.009870185970574643,0.012246111048873565,-0.09486597338353214,0.007531966602773985,0.14221645594482607,-0.08096225300364883,0.0024859134384360884,0.05261989233421461,1
4.6418476632683205,-2.271027308397099,3.058730115443713,0.02135638506135605,-0.4370046380754908,5.304424838060987,-4.747398489621685,0.7641449986001411,2.7960633982739136,-0.9610156466742921,-2.3365973290686135,0.11445922792544055,0.9923105274898167,-0.29388695246270446,-4.118784381136592,5.127004399728809,-0.5659523107733957,1.6400896121629913,3.2496044830376967,2.278114616730809,2.1134241305166817,1.090343297258109,-1.8285839030890843,-1.1911804195255045,-2.2371894269919985,0.3465352000189321,-3.2503721279593702,-1.094354556033589,-2.477450490207184,0.5824738422839021,-0.15612796504640836,-0.18114429766813803,-0.2860905504965754,-0.5412022251994,0.033132710843305574,-0.30777340296362904,0.8761920038742619,0.42118577706358407,0.0638409963324689,0.1956169627107552,0.15187224037904745,-0.19321840536488946,0.08753906196675783,0
2.718268465067438,-1.2083994004952434,1.7952825062273146,1.1323302911417856,-1.204252713131675,-1.858588116011348,0.8011336451830086,-0.6168098697573352,1.2377095763425354,1.4719314449208751,-0.9487368171451546,0.12837091620602967,1.5812012047143889,-3.930979488175492,-0.5035423718819021,-0.22816890313954427,-2.1160305876025296,-0.8131058230351824,-0.4300880038360352,-0.5243226880173828,0.3303203211427185,1.096792816296276,1.2255929684845286,-1.953839511389876,-1.395757531437583,0.9784215098731116,3.138694960093042,1.3630432431714286,0.5689455442723508,0.10228311808983191,-1.9157079047703007,1.9312934088035878,-0.09360629737682508,-0.48741634205832024,0.915086930025953,-0.08921862146236204,-1.015272986679718,0.6030720477820634,0.4919904650654976,2.4898499768733475,-0.6506289014679119,-0.5813629092009637,-0.033406650251033856,0
1.1300377960026582,-0.10102634609629092,-0.10925104699990486,0.07652137888101992,-0.8167547551574029,-0.12083224077048232,0.10391960914830387,-1.098610223433756,1.9984895351437564,-1.2746493784084933,0.5124573103546293,0.1337079049090511,0.7212004214306563,0.12562583324387347,0.4530714444391722,0.036164912453394926,0.2840142688942242,-0.44379068580431563,-0.016762394897619336,-0.32404663841138576,-0.20042678369715367,0.23635669659974928,0.22611062315953454,0.2631472680829406,0.023231931856564907,0.016380669211380587,0.8965287856160429,0.012935474301732414,0.42479196685735066,0.540690039393776,-1.3330083579035332,-0.0034379246179531016,-0.8041539037475145,-1.4012089637653948,-0.35615271092932993,0.1578068990346914,0.25461724028546295,1.3114638991442966,-0.12833512559068203,-1.5328007966885915,-2.0080201739348165,0.4669403623771334,0.6198421544976774,0
-0.6295134801313107,0.09644078667737405,-0.447889112238126,-0.4590567814813993,0.24249167779626035,0.20164177449485857,0.12903229936749486,-0.20816106092163988,-0.2342654624456023,-0.0009690282268047156,-0.06310456309850754,-0.11553610044906425,-0.12287735154605539,0.04888008838191719,0.14228126218882695,0.13246492429676934,0.2573079704985354,0.04042281335593185,-0.006136295341365021,-0.07943252091411511,-0.1732888767156837,-0.14056889004302203,0.059337131598969875,0.08866995394299988,-0.2524706794676515,-0.11810700051230817,0.005411171923094151,0.06535754132026655,-0.017180249513786428,-0.08389008593320538,-0.09959415765408298,-0.09696651140030448,0.1271350450741206,-0.0049843896849743295,-0.042927524306702596,0.011812613446152509,-7.975513895918594e-06,-0.02436383408005648,-0.023617453063790917,0.0023624452424024053,-0.04681611778670905,-0.007466629197286054,0.014746926486187948,1
-0.4989730742456634,0.07183187160486572,-0.4052057753431906,-0.18123095577437542,0.1512087199145387,0.04814255921073983,0.17425248354017298,-0.2202886320579555,-0.13092929494770594,0.12437679236598698,-0.10982772692030845,-0.13496692542157163,-0.03267091391358675,-0.23669751849710904,0.12644378039568474,0.10246375782257268,0.010069726492305265,0.036433221564373966,-0.06491292911631152,-0.1086931744688215,-0.11768597964966367,-0.055058018705078024,0.08823329295894106,-0.09122246240813772,-0.3756271931127227,-0.09198234070750719,0.25305244521131975,0.07914288210648618,0.010277696060500493,-0.17551090687838977,-0.21854960408874924,-0.006605533545408457,0.2932298321455138,-0.09413638380530946,-0.0354350877353791,0.0037616696906860032,-0.022805404972383,-0.158332691477422,-0.025035766326351083,0.05621509875454021,0.02686107967379614,-0.0004988126003711736,-0.010111149820448893,1
-0.6367677995295855,0.09702563848068509,-0.4514751295833494,-0.4735437616137301,0.2532435690189917,0.20632233815798381,0.1269506456538348,-0.20890135151399233,-0.23400166909195136,-0.005834186454255862,-0.07618205369734002,-0.11620421078840973,-0.12308810999837061,0.07333198011079284,0.14992465634742586,0.14687844826406604,0.2698256559813861,0.03600691612253538,-0.008011129569405816,-0.08101750717536009,-0.1740996532385326,-0.14673687992952886,0.05599196787633933,0.09543119342736395,-0.2552694735570885,-0.12423196132968256,0.00858609754728081,0.06048903117421961,-0.01166113358735043,-0.09472689023394812,-0.10705477645064725,-0.0941738743310622,0.12801973600175315,-0.023069681614758572,-0.040153337090290064,-0.010039704160154445,0.00940867725453603,-0.02169627913276262,-0.020755286323312323,0.014267274005775425,-0.045289352044152555,-0.010024782009278926,0.013878463114207318,0
1.4953341228596322,-0.6125697587185369,0.5645097747880558,0.07311446188628402,-0.12182735100147146,0.661264020585249,-0.4740756160859338,-0.36867409014048036,0.8851626411081902,0.11987564983648219,-0.5974615126912632,-0.05113790127479449,0.47950177660268684,-0.2083727246757035,-1.4489744807212304,2.0004115235092113,-0.024281965785718555,0.729298544997388,1.3482824650334924,0.815722526101951,0.6353184091188333,-0.5549405646407325,-0.5812007946560444,-0.9052383005082069,-0.2286355567427427,-0.4902060551034406,-1.5076574673497098,-0.6434477206623903,-1.3112647721150499,0.5279282853890078,1.1165955718654583,0.8694346746530253,0.8750414774303676,-0.07001942600207736,-0.46821961774497084,0.04603803489352912,0.7765494474903436,1.2107148022935645,0.13975501965382148,0.7872825819622805,0.11823988546583662,0.10342118057647222,0.23228813487949762,1
-0.5211331371636648,0.09342691918606949,-0.29633946876134065,0.06467161465698008,-0.13420868412632495,0.0900461717024381,0.18480181274430693,-0.36962581827520846,0.1944176599766487,0.6145114439972024,0.23210936591339776,0.24004273083876818,-0.42809526831900935,-0.8066878440785672,-0.17450632946960137,-0.7210717769873145,0.10424999378693474,0.4086967412298142,-0.07699615854942375,0.042331992380030874,-0.26586242060646925,0.17929235041711414,0.08149121635817229,0.1337103811485722,0.10997892846022247,-0.16930896191219907,-0.6114729787299318,-0.28373524360531743,-0.08086257627576489,0.44262882347077637,0.15844515668948686,-0.2981703612579582,-0.40826241831686483,0.669488192440203,-0.305419519843337,0.3954593778959688,0.01633167573612539,-0.22632597595799708,0.005074367897626971,-0.03202888146036902,-0.1433834873367962,0.022874757103485886,0.03633427018470107,1
-0.6261124547930647,0.09610406075791039,-0.4469468082273488,-0.4512067190063332,0.24218463469953616,0.19653104615561562,0.1298944384947669,-0.20876293421874606,-0.22891591256669525,0.019738607719501117,-0.06617107083880716,-0.10032740724187297,-0.10884636850972149,0.05567680278927948,0.13782077616776442,0.13324344059172238,0.2533646474391794,0.03601778436560434,-0.004262426322928358,-0.08240879121306163,-0.17173555872302435,-0.1440282104427298,0.059858047389766966,0.08184829557920689,-0.25760525885873686,-0.10474584629230392,0.022172875313989076,0.07035509567076717,-0.014857977469855444,-0.08980443361606803,-0.08563478749251512,-0.10218960281623111,0.127453335035392,-0.025254102923817717,-0.03588809723479447,-0.007760935329563068,-0.005179672892695012,-0.021445532185577137,-0.023232779593861122,0.002149083612239672,-0.04615024707414619,-0.00731560831312352,0.015092419371607442,0
-0.6251715114595469,0.09109984095063012,-0.44203568430560014,-0.43917977969907585,0.21671416882733047,0.176838152832782,0.14557567495731794,-0.2045548892250234,-0.25201401330498907,-0.03342122748570493,-0.08351977048174147,-0.05689871688767126,-0.1365173688184007,0.09295855824799837,0.11544288604953405,0.11488892580970932,0.2513124483148189,0.044433496643223394,-0.007137341545717304,-0.07646152477094689,-0.17419317840663798,-0.12614294635810305,0.07509151194530544,0.07089857767396729,-0.23342941710262932,-0.09963159785179812,-0.016721582344710904,0.02513980602427682,-0.034681106018028325,-0.08593008110582703,-0.10749838552930957,-0.09307144821603472,0.13586565260548966,0.016437634456718527,-0.04332659648671554,-0.0506167821578647,-0.02100334655760358,-0.05666068701259289,-0.020458977466182086,-0.006574078559601596,-0.0662237984990072,-0.003312469508952495,0.019833955574565465,1
-0.3543091893023984,-0.11971984492726513,-0.15627069508636687,0.9214864345515942,-0.5705769825869504,0.10405263417498557,0.12242771681276937,-0.13857425683025365,0.011365377062334668,2.141169445288047,1.8201269504977928,1.566611154420926,-0.4452245096862532,-0.1488809842306813,-0.2761964659919415,-1.0392363713803912,0.2190155249350695,0.7190885082364626,0.18984378421209047,0.0013841576606344736,-0.19560090970022262,0.2197150873737098,-0.3214717808965214,0.6989472938789418,-0.08680386674130432,0.08278623672462973,-0.6112058718828846,-0.1047890125035117,-0.3280034169175413,1.042433412397804,1.1851373037039359,-1.212487510717771,-0.04835774788249054,-1.0039689072816083,0.32828251833371425,-0.11090912000625593,-0.825577565901885,0.5359036677558797,-0.09889986022600743,-0.1462097333422362,0.37905296096385543,-0.06835937320019697,-0.15144120169552533,1
-0.2295507990599142,0.07024634524832066,-0.4561778614113637,-0.5086553109952776,0.3049005220189822,0.2631189053364742,0.07917806445322154,-0.2230887044144046,-0.19130676494467608,0.027643108154081695,-0.07214239629911695,-0.10665148982862402,-0.1576444974412163,0.06626112972385031,0.056888516766544196,0.17923376569569074,0.3154614642019301,0.08394761552180531,-0.0115929441808035,-0.11180048872566398,-0.1979964157427321,-0.12696429155055142,0.09526560928003368,0.08778149658810677,-0.2986209460061513,-0.161832667026658,-0.05142424470549535,-0.033971521505501354,-0.044156757708101325,-0.10791075244069197,0.011257799967480135,0.08811375848928736,-0.027675008394731478,-0.05023463691097874,-0.06825633305404241,0.0018727915801314801,-0.15282291803692613,-0.029799974543854135,-0.02787263122960096,-0.013709969237738887,-0.009150862676860974,-0.0437979942585836,0.04209947901418498,0
-0.34132310514355557,-0.10838113085965974,-0.06772784619374492,1.4280426161445279,-0.7482371654122207,0.13083112730956228,-0.08244039551227657,0.09875756655117729,-0.02980108394457378,3.1278572941061125,2.5782826197540203,1.8247460355529754,0.14602314719557583,0.3491923292180189,-0.36060197379422554,-1.0284381514242937,0.17054299238722673,0.6004896860581134,0.4925602092299576,-0.23661626094608598,0.011501885563911131,-0.008868030202258115,-0.3871375753015421,0.5982752305986886,-0.2890453140353876,-0.16415802775995725,-0.4866289840824121,0.05519587825514213,-0.2816795953614229,0.9349803763995518,1.4565524132058778,-1.5601224333206087,0.6852816957233225,-2.60950319687021,0.7050860607529786,-0.8541448209185873,-1.5509019284429624,0.7195380619429348,-0.15150267053960892,-0.17460728310468576,0.6411114353440025,-0.1415350689005064,-0.29660090469159006,1
-0.5916040907713973,0.10489232972853259,-0.43874331603946676,-0.42141234716746134,0.2110952868557775,0.1428329660168939,0.15054462101929308,-0.21019108552345786,-0.22177807656846701,-0.008662615259481796,-0.1334545143466642,-0.05175308375312676,0.033928690688187504,0.016013514021721215,0.18180144118816075,0.1657822164262088,0.2399584172448913,0.02144572059128099,-0.024917686022263442,-0.04670445439806025,-0.1570849758226925,-0.1139738020981812,-0.003598388389093939,0.14706130415978513,-0.19583443502823536,-0.17795241497880906,0.06045611061531564,0.042858404625421995,-0.07524621379665633,-0.11541837464906975,-0.07691066858036637,-0.09146053153345189,0.12703613533145955,0.026553891892258794,-0.021435419129673894,-0.02852305515294989,-0.0037174380732342086,-0.04509340552630689,-0.029376128364882945,-0.002828969913055023,-0.013834861875616179,-0.016296450843508614,0.012578657786430417,1
